2025-04-11 06:53:48,799 INFO    StreamThr :4159676 [internal.py:wandb_internal():86] W&B internal server running at pid: 4159676, started at: 2025-04-11 06:53:48.799483
2025-04-11 06:53:48,802 DEBUG   HandlerThread:4159676 [handler.py:handle_request():146] handle_request: status
2025-04-11 06:53:48,804 INFO    WriterThread:4159676 [datastore.py:open_for_write():85] open: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-11_06-53-47/wandb/run-20250411_065348-cg0f6k08/run-cg0f6k08.wandb
2025-04-11 06:53:48,805 DEBUG   SenderThread:4159676 [sender.py:send():380] send: header
2025-04-11 06:53:48,807 DEBUG   SenderThread:4159676 [sender.py:send():380] send: run
2025-04-11 06:53:49,105 INFO    SenderThread:4159676 [dir_watcher.py:__init__():211] watching files in: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-11_06-53-47/wandb/run-20250411_065348-cg0f6k08/files
2025-04-11 06:53:49,105 INFO    SenderThread:4159676 [sender.py:_start_run_threads():1122] run started: cg0f6k08 with start time 1744368828.79879
2025-04-11 06:53:49,111 DEBUG   HandlerThread:4159676 [handler.py:handle_request():146] handle_request: check_version
2025-04-11 06:53:49,111 DEBUG   SenderThread:4159676 [sender.py:send_request():407] send_request: check_version
2025-04-11 06:53:49,205 DEBUG   HandlerThread:4159676 [handler.py:handle_request():146] handle_request: run_start
2025-04-11 06:53:49,210 DEBUG   HandlerThread:4159676 [system_info.py:__init__():32] System info init
2025-04-11 06:53:49,210 DEBUG   HandlerThread:4159676 [system_info.py:__init__():47] System info init done
2025-04-11 06:53:49,210 INFO    HandlerThread:4159676 [system_monitor.py:start():194] Starting system monitor
2025-04-11 06:53:49,210 INFO    SystemMonitor:4159676 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-11 06:53:49,210 INFO    HandlerThread:4159676 [system_monitor.py:probe():214] Collecting system info
2025-04-11 06:53:49,211 INFO    SystemMonitor:4159676 [interfaces.py:start():190] Started cpu monitoring
2025-04-11 06:53:49,212 INFO    SystemMonitor:4159676 [interfaces.py:start():190] Started disk monitoring
2025-04-11 06:53:49,212 INFO    SystemMonitor:4159676 [interfaces.py:start():190] Started gpu monitoring
2025-04-11 06:53:49,213 INFO    SystemMonitor:4159676 [interfaces.py:start():190] Started memory monitoring
