2025-04-09 21:25:08,856 INFO    StreamThr :3793635 [internal.py:wandb_internal():86] W&B internal server running at pid: 3793635, started at: 2025-04-09 21:25:08.856524
2025-04-09 21:25:08,858 DEBUG   HandlerThread:3793635 [handler.py:handle_request():146] handle_request: status
2025-04-09 21:25:08,860 INFO    WriterThread:3793635 [datastore.py:open_for_write():85] open: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_21-25-07/wandb/run-20250409_212508-rt1f8caq/run-rt1f8caq.wandb
2025-04-09 21:25:08,860 DEBUG   SenderThread:3793635 [sender.py:send():380] send: header
2025-04-09 21:25:08,863 DEBUG   SenderThread:3793635 [sender.py:send():380] send: run
2025-04-09 21:25:09,109 INFO    SenderThread:3793635 [dir_watcher.py:__init__():211] watching files in: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_21-25-07/wandb/run-20250409_212508-rt1f8caq/files
2025-04-09 21:25:09,109 INFO    SenderThread:3793635 [sender.py:_start_run_threads():1122] run started: rt1f8caq with start time 1744248308.856432
2025-04-09 21:25:09,115 DEBUG   HandlerThread:3793635 [handler.py:handle_request():146] handle_request: check_version
2025-04-09 21:25:09,115 DEBUG   SenderThread:3793635 [sender.py:send_request():407] send_request: check_version
2025-04-09 21:25:09,183 DEBUG   HandlerThread:3793635 [handler.py:handle_request():146] handle_request: run_start
2025-04-09 21:25:09,189 DEBUG   HandlerThread:3793635 [system_info.py:__init__():32] System info init
2025-04-09 21:25:09,189 DEBUG   HandlerThread:3793635 [system_info.py:__init__():47] System info init done
2025-04-09 21:25:09,189 INFO    HandlerThread:3793635 [system_monitor.py:start():194] Starting system monitor
2025-04-09 21:25:09,189 INFO    SystemMonitor:3793635 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-09 21:25:09,189 INFO    SystemMonitor:3793635 [interfaces.py:start():190] Started cpu monitoring
2025-04-09 21:25:09,190 INFO    HandlerThread:3793635 [system_monitor.py:probe():214] Collecting system info
2025-04-09 21:25:09,190 INFO    SystemMonitor:3793635 [interfaces.py:start():190] Started disk monitoring
2025-04-09 21:25:09,191 INFO    SystemMonitor:3793635 [interfaces.py:start():190] Started gpu monitoring
2025-04-09 21:25:09,191 INFO    SystemMonitor:3793635 [interfaces.py:start():190] Started memory monitoring
