2025-04-09 22:46:09,761 INFO    StreamThr :3808610 [internal.py:wandb_internal():86] W&B internal server running at pid: 3808610, started at: 2025-04-09 22:46:09.761534
2025-04-09 22:46:09,762 DEBUG   HandlerThread:3808610 [handler.py:handle_request():146] handle_request: status
2025-04-09 22:46:09,765 INFO    WriterThread:3808610 [datastore.py:open_for_write():85] open: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_22-46-08/wandb/run-20250409_224609-gmvud4fl/run-gmvud4fl.wandb
2025-04-09 22:46:09,765 DEBUG   SenderThread:3808610 [sender.py:send():380] send: header
2025-04-09 22:46:09,768 DEBUG   SenderThread:3808610 [sender.py:send():380] send: run
2025-04-09 22:46:10,010 INFO    SenderThread:3808610 [dir_watcher.py:__init__():211] watching files in: /home/ghazal/Documents/NS_Projects/NS_Revised_P1/neural_decoding/outputs/logs/lstm_2025-04-09_22-46-08/wandb/run-20250409_224609-gmvud4fl/files
2025-04-09 22:46:10,010 INFO    SenderThread:3808610 [sender.py:_start_run_threads():1122] run started: gmvud4fl with start time 1744253169.761498
2025-04-09 22:46:10,016 DEBUG   HandlerThread:3808610 [handler.py:handle_request():146] handle_request: check_version
2025-04-09 22:46:10,016 DEBUG   SenderThread:3808610 [sender.py:send_request():407] send_request: check_version
2025-04-09 22:46:10,085 DEBUG   HandlerThread:3808610 [handler.py:handle_request():146] handle_request: run_start
2025-04-09 22:46:10,091 DEBUG   HandlerThread:3808610 [system_info.py:__init__():32] System info init
2025-04-09 22:46:10,091 DEBUG   HandlerThread:3808610 [system_info.py:__init__():47] System info init done
2025-04-09 22:46:10,091 INFO    HandlerThread:3808610 [system_monitor.py:start():194] Starting system monitor
2025-04-09 22:46:10,091 INFO    SystemMonitor:3808610 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-04-09 22:46:10,091 INFO    HandlerThread:3808610 [system_monitor.py:probe():214] Collecting system info
2025-04-09 22:46:10,091 INFO    SystemMonitor:3808610 [interfaces.py:start():190] Started cpu monitoring
2025-04-09 22:46:10,092 INFO    SystemMonitor:3808610 [interfaces.py:start():190] Started disk monitoring
2025-04-09 22:46:10,092 INFO    SystemMonitor:3808610 [interfaces.py:start():190] Started gpu monitoring
2025-04-09 22:46:10,093 INFO    SystemMonitor:3808610 [interfaces.py:start():190] Started memory monitoring
2025-04-09 22:46:10,093 INFO    SystemMonitor:3808610 [interfaces.py:start():190] Started network monitoring
2025-04-09 22:46:10,103 DEBUG   HandlerThread:3808610 [system_info.py:probe():196] Probing system
2025-04-09 22:46:10,104 DEBUG   HandlerThread:3808610 [system_info.py:_probe_git():181] Probing git
2025-04-09 22:46:10,107 DEBUG   HandlerThread:3808610 [system_info.py:_probe_git():189] Probing git done
2025-04-09 22:46:10,107 DEBUG   HandlerThread:3808610 [system_info.py:probe():244] Probing system done
